ID,pros_negative%,pros_nuetral%,pros_positive%,cons_negative%,cons_nuetral%,cons_positive%,firm,date_review,job_title,current,location,overall_rating,work_life_balance,culture_values,diversity_inclusion,career_opp,comp_benefits,senior_mgmt,recommend,ceo_approv,outlook,headline,pros,cons
244208,0.007003677,0.253829,0.7391674,0.6997831,0.27365464,0.02656232,EY,42784, Senior Consultant Advisory Services,Current Employee,,3,3.0,4.0,,3.0,2.0,3.0,v,o,v,Salary,"- Learning experience
 - Nice Culture
 - GRowing company","- Low salaries
 - slow professional growth
 - Too much IT projects"
267173,0.0015520807,0.025411095,0.9730368,0.67403185,0.309256,0.016712144,EY,44344, Senior Consultant,"Current Employee, more than 3 years","Perth, Western Australia, Western Australia",4,3.0,4.0,5.0,5.0,3.0,4.0,v,o,v,Great,"Great workplace culture, interesting and challenging projects.",Remuneration is low and hours can be long
253015,0.0025731465,0.039968524,0.95745826,0.1716404,0.76396644,0.064393155,EY,43664, Advanced Associate,"Former Employee, more than 3 years",Bangalore,3,1.0,4.0,,3.0,3.0,3.0,v,v,v,Good place to work,Good place to work and build a career,Extended work hours even during no season
265813,0.0023907614,0.016468894,0.9811404,0.9314862,0.063323535,0.005190235,EY,44308, Consultant,Former Employee,,5,4.0,5.0,5.0,5.0,5.0,5.0,v,o,v,Great business,Fantastic place to work. Great vision,Not great middle management at EY
248641,0.028671373,0.64366776,0.32766086,0.40240136,0.51640993,0.08118874,EY,43248, Senior Associate,"Current Employee, more than 5 years",Taipei,4,3.0,3.0,,4.0,2.0,4.0,v,r,v,Senior Associate,Stable salary increased every year,"In addition to the very little annual bonus, there is no any other rewards you will receive from the company"
250201,0.008249264,0.19377041,0.79798037,0.9235034,0.067457095,0.009039507,EY,43395, Associate Analyst,"Former Employee, more than 1 year","Jacksonville, FL",3,3.0,3.0,,1.0,3.0,3.0,v,x,x,SDC-Associate,Good Experience if out of college,Horrible growth opportunity at SDC
240041,0.0012389749,0.018630164,0.9801309,0.9319089,0.0634827,0.004608345,EY,42306, Anonymous Employee,"Former Employee, less than 1 year","Macon, GA",3,2.0,4.0,,4.0,3.0,4.0,v,o,o,Staff Auditor,Great place to start at for future advancements. Great learning experience regardless of the industry that you want to move into.,"Lot of politics. If you end up being with a wrong team, your experience will be really bad."
250405,0.0025324798,0.07875433,0.91871315,0.009800358,0.45045152,0.5397481,EY,43416, ,Former Employee,,5,,,,,,,o,o,o,"Ernst&Young is indeed one of the best workplace. I wish Ernst&Young to continue grow, keep up with all the good work.","dynamic, knowledgeable, excellent in everything we do, global firm with local expertise",none at the moment. If there is any will share more. Thanks.
249854,0.0027810573,0.09803538,0.89918363,0.07229458,0.825971,0.101734385,EY,43363, Anonymous Employee,Former Employee,,3,,,,,,,o,o,o,Good opportunity,"Good exposure, able to learn many skills",Working for several managers instead of just 1
262144,0.001999159,0.022773318,0.97522753,0.7376818,0.23678418,0.02553401,EY,44225, Consultant,"Former Employee, more than 1 year",Amsterdam,3,1.0,4.0,4.0,3.0,1.0,2.0,x,r,r,"Lovely people, but too much politics","Interesting projects to work on
Very nice and smart people
Good happy hours (pre-covid)","Promotion/Rewarding cycle is very intransparent
Too much politics in this cycle (basically if some people don't like you, you won't get a promotion)
Impossible 90-100% utilization rate"
239829,0.0014720589,0.027004998,0.9715229,0.8086772,0.17733935,0.013983484,EY,42283, ,Current Employee,,3,2.0,4.0,,4.0,1.0,3.0,o,o,o,Good Experience,Lots of opportunities to work on various projects. Good way to build up a lot of work experience in a short period of time,"The pay scales are low compared to public sector and other private companies. Chronically understaffed, makes people work all-nighters"
257188,0.095803626,0.78453404,0.11966235,0.10956461,0.83152837,0.058906958,EY,44050, Anonymous Employee,"Former Employee, less than 1 year",Moscow,3,2.0,5.0,,4.0,4.0,4.0,v,v,x,Internship,"Experience, colleges, hard skills, soft skills","Work life balance, level of salary"
237203,0.012190215,0.6917424,0.29606736,0.2387008,0.7013714,0.05992783,EY,41852, Manager,"Former Employee, more than 1 year",Kuala Lumpur,4,2.0,5.0,,4.0,3.0,4.0,v,o,v,Learned a lot,A lot of exposure via different projects,Long working hours to meet project deadline
266791,0.0016308747,0.077218786,0.9211504,0.36072883,0.5910773,0.04819385,EY,44334, Assurance Staff I,"Current Employee, less than 1 year","Dallas, TX",4,1.0,5.0,4.0,4.0,2.0,5.0,x,o,x,"Great Experience, Awful Pay for the Hours","Strong mentorship, great network, learning opportunities, hands-on experience with clients","No compensation for overtime, long-hours, minimal internal career mobility"
256071,0.0023117217,0.022558454,0.97512984,0.6974932,0.2767722,0.025734626,EY,43935, FSO Assurance Staff,Current Employee,"New York, NY",5,1.0,4.0,,5.0,3.0,3.0,o,o,o,Great company to bounce your career off of,Great perks and benefits. Wide range of experiences.,Long hours. No work-life balance.
257768,0.016475776,0.46730974,0.5162145,0.97575426,0.021796802,0.0024490217,EY,44078, Anonymous Employee,Former Employee,,1,,,,,,,o,o,o,Not good for career growth,"-Work life balance 
-EWM practice is big",Work culture is not good
265399,0.017755019,0.2485448,0.73370016,0.0029370128,0.03593623,0.9611268,EY,44298, Human Resources Coordinator,Current Employee,Dubai,3,3.0,4.0,3.0,1.0,2.0,1.0,v,v,v,Good,Good for women to work,It is good place to work
236093,0.002261448,0.035379026,0.96235955,0.11837806,0.6296325,0.25198945,EY,41528, Senior Associate,"Current Employee, more than 1 year","Boston, MA",4,2.0,3.0,,4.0,3.0,4.0,o,v,o,Worthwhile experience,"Great learning environment, strong employees","Overworked with minimal compensation, however looking to improve"
257152,0.0032721467,0.027213566,0.9695143,0.58018535,0.38842824,0.031386368,EY,44047, Senior Manager,"Former Employee, more than 10 years",Tel Aviv-Yafo,3,2.0,3.0,,3.0,2.0,3.0,v,v,v,good company,"great people, great offices, great location","Low wages, no work life balance"
250083,0.008776681,0.5214015,0.4698218,0.46276173,0.44785482,0.08938343,EY,43385, Anonymous Employee,Current Employee,,4,,,,,,,o,o,o,Satisfied,Leading outsourcing firm in the world.,Nothing.no cons.i don't have any cons
257530,0.0076126093,0.16166858,0.83071876,0.74156654,0.24385585,0.014577648,EY,44067, Consultant,Current Employee,New Delhi,5,,,,,,,o,o,o,Good,"Process orientated, good brand image, good salary",Work life balance can be difficult to manage
235904,0.003867474,0.11140751,0.88472503,0.732123,0.25002283,0.017854089,EY,41456, Anonymous Employee,"Former Employee, more than 3 years",,4,3.0,5.0,,4.0,3.0,4.0,v,r,v,very professional setup,"get to work with real professionals, good client base",salary is not very competitive when compared with industry
238144,0.0062231747,0.06692428,0.9268526,0.019094933,0.738223,0.24268208,EY,42069, Analyst,Former Employee,Warsaw,4,4.0,4.0,,4.0,4.0,4.0,o,o,o,Good place to start,Good atmosphere and steep learning curve. Good salary.,Work/life balance in higher positions.
241081,0.7300311,0.2517913,0.018177638,0.9501843,0.042925343,0.0068903556,EY,42436, Assurance Staff,Former Employee,"New York, NY",1,1.0,1.0,,1.0,1.0,1.0,o,o,o,Work here if you don't care about yourself or your career.,None. There is no incentive to work here or any other public accounting firm for that matter.,Awful place to work. Couldn't care less about employees and are open about that. All the wonderful exit opportunities they sell you on are BS. You have to get lucky. Everyone is severely underpaid. No bonuses ($300 does not count as a bonus) and a ton of OT you don't get compensated for. People are down right despicable.
264735,0.013009476,0.4290936,0.5578969,0.5667652,0.4100012,0.023233615,EY,44281, Consultant,"Current Employee, less than 1 year","London, England, England",4,,,,,,,v,v,v,Great place to work,Friendly people and awareness of gender equality,Hard to get wfh equipments sponsored
265442,0.17549469,0.7120573,0.11244802,0.2542958,0.719353,0.026351098,EY,44299, Auditor,"Current Employee, more than 1 year",Singapore,4,2.0,3.0,5.0,4.0,3.0,3.0,x,o,v,Current State,Lots to learn in the working,Under staff which is the main cons
259301,0.0040612086,0.11979622,0.8761426,0.80144113,0.18791795,0.010640926,EY,44138, Senior Analyst,Current Employee,"New York, NY",4,,,,,,,o,o,o,Alright as a starting job,Good place to learn and pick up skills,Work is erratic and work life balance is unimaginable
238339,0.0023900415,0.021933006,0.97567695,0.63191366,0.33081132,0.03727504,EY,42114, ,Former Employee,Singapore,3,2.0,3.0,,4.0,3.0,3.0,x,v,r,"Good place to learn and move forward in an audit career, be prepared to have poor work-life balance","Great place to gain knowledge, especially if one is looking to progress in an audit/taxation career
Colleagues are great people, have an amazing attitude","Very long hours, especially during peak. Do expect to have near-zero time for yourself at certain periods
Very hierarchal, and office politics do come into play, e.g impressing or offending certain people will make or break your bonus"
254415,0.009602639,0.22922176,0.7611756,0.023795107,0.5204822,0.4557227,EY,43772, Executive Assistant,"Former Employee, more than 1 year","Louisville, KY",5,5.0,5.0,,5.0,5.0,5.0,v,v,v,"NEAT Center EA, Louisville","Benefits, discounts, incentives, competitive pay",Remote model presents unique challenges
249782,0.0013000616,0.037724704,0.96097517,0.3653297,0.6145981,0.020072158,EY,43357, Anonymous Employee,"Current Employee, more than 3 years",,2,4.0,4.0,,5.0,2.0,3.0,v,x,v,Bad Pay Good Workplace,Good work atmosphere and wide spectrum of opportunities.,A main con of EY and any other company in India is their requirement of asking prospective employees to submit their previous pay slip.
263580,0.0022797552,0.02701298,0.9707073,0.3457462,0.54547143,0.108782366,EY,44256, Manager,Current Employee,"New York, NY",3,3.0,3.0,3.0,3.0,3.0,3.0,o,o,o,dsds,team members are all nice,"too busy, can stay specialized"
242559,0.027300246,0.89999706,0.07270267,0.22824137,0.72354895,0.048209656,EY,42612, Transaction Advisory Services Intern,"Former Employee, less than 1 year","New York, NY",5,4.0,5.0,,4.0,4.0,4.0,v,v,v,Transaction Advisory Intern,it was in Prague CZ,No culture but was also abroad
262141,0.024058558,0.47453097,0.50141054,0.33015898,0.6135623,0.056278676,EY,44225, Audit Assistant I,Former Employee,Chennai,3,,,,,,,o,o,o,Off-Shore practice,"Flexibilty, friendly environment, no hierarchial discrimination","Repetitive work, long working hours"
256129,0.072930224,0.7656017,0.16146809,0.3968892,0.55607456,0.047036216,EY,43940, Senior Manager,Current Employee,"London, England, England",5,,,,,,,o,o,o,Senior Manager,"Flexibility, People, work life balance","Pay, bonus, location, commute, bureaucracy"
260762,0.05484261,0.60326385,0.3418935,0.4721262,0.48600316,0.041870635,EY,44198, Online Chat Agent,Current Employee,Athens,5,,,,,,,o,o,o,Good Experience,"Big Company
Important Experience
Very responsible regarding salary issues","A lot of working hours
Low salary"
253567,0.0039604637,0.0633957,0.93264383,0.023937484,0.7159695,0.26009297,EY,43710, Tax Advisor,"Former Employee, more than 1 year",Barcelona,4,2.0,4.0,,4.0,4.0,4.0,v,o,v,Challenging company,"Great staff environment, big clients and professional advice.","A giant to move towards digital transformation, with several old processes."
235024,0.06292967,0.84224576,0.09482449,0.39542747,0.5190928,0.08547976,EY,41102, Audit Senior,"Former Employee, more than 3 years","Freeport, TX",3,1.0,4.0,,4.0,3.0,3.0,v,v,r,Good for career,Travel   and work in different working culture of clients.,Work too hard and detail work
265235,0.010250198,0.27016386,0.71958596,0.11075894,0.49493045,0.3943106,EY,44293, Tax Staff II,"Current Employee, more than 1 year","New York, NY",5,5.0,4.0,4.0,5.0,5.0,5.0,o,o,o,Great Place to work,"Work flexibility
Ability to take time off when you need it
Management that cares
Ability to work with your friends (your team that you enjoy working with)","You are staffed on the unwanted projects except you have the connection/do the necessary office politicking to get on the better project. And regardless of how well you try to connect with people to get good assignments, people will always staff people they like on their projects."
245681,0.0036484033,0.12172919,0.87462234,0.6638514,0.30694062,0.029208014,EY,42944, Anonymous Employee,Current Employee,,5,4.0,4.0,,4.0,4.0,2.0,v,v,o,Great place to start your career,Good Work life balance here,Management not supportive enough to help in career growth
246852,0.0027999552,0.049061045,0.948139,0.39824146,0.5751756,0.026582979,EY,43051, Audit Associate,"Current Employee, less than 1 year",Kuala Lumpur,5,3.0,5.0,,5.0,5.0,4.0,v,v,v,I joined EY for more than 6 months,"Flexible working time and people culture are good, and able to learn a lot of stuff","longer working hour, could not claim OT as each engagement is depending on budget"
235451,0.05905497,0.35616028,0.58478475,0.47360492,0.49154732,0.034847718,EY,41252, Manager,"Current Employee, more than 5 years","New York, NY",4,5.0,5.0,,4.0,3.0,3.0,v,v,v,Very good work life balance,"Work life balance, flex time, good benefits.  Individuals are treated like human beings instead of numbers and revennue generators.","Salary limited, harder to make it to upper management without making real internal connections iwthin the firm."
251454,0.0040959273,0.043915585,0.95198846,0.7773948,0.21006824,0.012537059,EY,43527, Anonymous Employee,Former Employee,,4,,,,,,,o,o,o,Intern,"The people are really nice
Culture","Pay is lower than other companies in NZ
Can be long hours"
260707,0.005395766,0.08305083,0.91155344,0.4853266,0.4393721,0.07530127,EY,44194, Senior Manager,"Current Employee, more than 5 years",Tel Aviv-Yafo,1,1.0,1.0,,1.0,1.0,1.0,x,o,r,Not a place you would recommend to a friend,"Interesting clients
Nice offices
Nice parking (when not full)","Very low salaries
Burocraty
Business model designed for turnover in maximizing profitability over employees.
Firing 30% of the staff during corona in order to maximize profitability
Very opaque decisions
Very cheap presents to employees.
Long hours with no rewards"
234330,0.007922362,0.10855742,0.8835202,0.75169945,0.23378782,0.014512674,EY,40561, Advisory Senior Manager,Former Employee,,4,4.0,,,4.0,4.0,4.0,v,r,o,"Challenging mandates, working with high level executives, global and international industry subjects.","Complexity of client issues, quality of client'srelationship, team work, global business content. Great team work from all disciplines. Partners are really involved.",Methodologies are not harmonized. Heavy governance structure for consulting services.
252194,0.011671688,0.33141816,0.6569102,0.9107293,0.081406154,0.007864622,EY,43593, Anonymous Employee,Current Employee,,3,1.0,3.0,,3.0,3.0,3.0,o,o,o,Nice but won't work there after internship,"Good learnings 
Pedagogical
Real processes","Team is not great
Too much work"
235516,0.019301618,0.14089122,0.83980715,0.097722106,0.79743564,0.104842305,EY,41290, Manager,"Current Employee, more than 5 years","Honolulu, HI",4,2.0,4.0,,4.0,4.0,3.0,v,v,r,Challenging,"Working at EY definitely has its challenges.  Benefits are better than the normal (25 paid days off once manager, 18 paid days off as a 1st year).",Expectation is for employees to put in 45+ (up to 60) hours a week.
261693,0.0011797432,0.024144731,0.9746755,0.5390256,0.41490299,0.046071477,EY,44215, Technology Consultant,"Former Employee, more than 1 year","Tysons Corner, VA",4,2.0,2.0,4.0,4.0,4.0,3.0,x,r,v,Great starting job,Lots of opportunities for career develop and great benefits.,You have little say in what project you are assigned to. Very difficult to explore other career skills/opportunities within the firm.
254279,0.087635346,0.7740245,0.13834022,0.00846353,0.06823172,0.9233048,EY,43761, Staff Auditor,Former Employee,,5,3.0,5.0,,5.0,4.0,5.0,v,v,v,Great place to work,"the people, work life balance",none - great place to work
240359,0.0047455737,0.07090811,0.92434627,0.056686588,0.43270364,0.51060975,EY,42347, Anonymous Employee,Current Employee,,5,,,,,,,o,o,o,Great Firm,"Great employee culture. 
Diverse and interesting clients. 
Respectable work-life balance policies.",The same as any firm. Work hard and be respectful and shouldn't have many issues.
262650,0.0052837324,0.33691466,0.6578017,0.83072114,0.15892181,0.010357023,EY,44236, Auditor,"Former Employee, less than 1 year",,3,,,,,,,o,o,o,EY MU,"Good exposure
Both local and offshore clients","Often understaffed
Some staffs are sent to job without training and proper coaching"
255539,0.049327962,0.4100119,0.54066014,0.78567755,0.18799184,0.0263306,EY,43875, Manager,"Former Employee, more than 5 years",,5,3.0,,,5.0,3.0,5.0,o,o,o,Best way to start a career,"Good team
Office location
Not strict dress code",Workload could be pretty overwhelming
235744,0.008846815,0.16651735,0.8246358,0.3101531,0.59070355,0.09914339,EY,41386, Audit Senior,"Current Employee, more than 3 years",Tel Aviv-Yafo,3,2.0,3.0,,3.0,2.0,3.0,v,v,r,Good place to earn  professional experience,Good place to earn  professional experience,Very low salary and social benefits
246846,0.0028597363,0.035182517,0.9619577,0.2292235,0.72193116,0.048845325,EY,43050, Anonymous Employee,"Current Employee, more than 1 year","Abu Dhabi, Abu Dhabi",5,3.0,4.0,,4.0,4.0,5.0,v,v,v,Audit Senior,Excellent environment and very friendly people,Nothing As such just that work pressure sometimes grows on to you
238835,0.0023623183,0.06887365,0.92876405,0.34945422,0.576087,0.07445875,EY,42179, Intern,Former Employee,"London, England, England",5,4.0,5.0,,5.0,3.0,4.0,v,r,v,Intern - Transaction Advisory Services,"- Great working atmosphere 
- Seniors always willing to help and easy to approach
- Solid learning system for new employees 
- Great insight into multiple industries (business plan review, valuation analysis)",=- Too much data entry tasks Prevents interns from gaining wider experience during attachment
253542,0.06586761,0.84272814,0.09140428,0.17282559,0.7781953,0.048979107,EY,43708, Anonymous Employee,Current Employee,,4,,,,,,,o,o,o,Auditor,Brand name and exposure to industries,Working hours and culture of management
238595,0.005367722,0.085492365,0.9091399,0.58125347,0.3641718,0.054574687,EY,42152, Anonymous Employee,"Current Employee, less than 1 year","Charlotte, NC",4,1.0,5.0,,5.0,4.0,4.0,v,o,v,Assurance Staff 1,Great Opportunities. Above average pay for 20 somethings,Lots of work. Work life balance can be hard to obtain.
233351,0.0025150438,0.033472944,0.964012,0.814016,0.172328,0.013656014,EY,39612, Transaction Advisory Services Manager,Current Employee,"Oslo, MN",3,3.0,,,3.0,3.0,3.0,o,r,o,OK place to work,Good colleagues and interesting work,"Deadlines, lot of stress etc"
262586,0.0027535828,0.07000047,0.927246,0.34574464,0.6265722,0.027683176,EY,44234, Technology Consultant,"Former Employee, more than 1 year",Athens,4,4.0,5.0,3.0,4.0,4.0,4.0,v,o,v,Big corporation alot to learn,Good environment and opportunities to learn,Legacy systems used not adoption of new technologies
250533,0.0018838559,0.013210672,0.9849054,0.6824937,0.30440772,0.0130985435,EY,43430, ,Current Employee,,4,,,,,,,o,o,o,good,Nice to work here good environment,Not found any cons in this organization
233367,0.0020511874,0.09219022,0.9057586,0.6016578,0.35991588,0.038426258,EY,39618, Consulting Manager,Current Employee,"London, England, England",4,4.0,,,2.0,4.0,3.0,o,v,o,Marmite - you'll either love it or hate it,Encouragement and global opportunities. A truly global leader.,Bureaucracy gone mad. If there is a form to fill out we will have  it
234688,0.0064879307,0.18810596,0.8054061,0.31789845,0.54457253,0.137529,EY,40919, Senior Analyst,Former Employee,"New York, NY",5,4.0,,,4.0,4.0,4.0,v,v,o,Collaborative and intellectual,"- Good benefits
- Well regarded
- Good exit opportunities","- Bureaucratic reviews
- Pay could be better"
250263,0.0055151563,0.087245576,0.90723926,0.18536977,0.50622374,0.30840656,EY,43401, FSO Tax Staff,"Current Employee, more than 1 year","Chicago, IL",4,3.0,5.0,,5.0,3.0,4.0,v,v,v,FSO Tax Chicago Review,"Great People, managers/sr managers very approachable. Flexible in terms of taking time off for family emergencies, working from home for doctor’s appointments, etc.","Can easily get burned out, if you’re good you will get utilized far more than if you are not without a differentiation in pay."
239629,0.17668602,0.7232019,0.10011217,0.4469571,0.5180338,0.03500906,EY,42262, Consultant,Current Employee,Paris,3,1.0,2.0,,3.0,4.0,1.0,v,r,r,Good,A lot of young people,"Long work hours
A lot of Politic office"
264009,0.0056930077,0.15062578,0.8436813,0.7427132,0.24610281,0.01118396,EY,44265, Corporate Finance Analyst,"Former Employee, more than 1 year",Milan,4,3.0,3.0,5.0,4.0,3.0,3.0,v,r,r,"Good place to learn a lot in M&A and Corproate Finance Advisory, not enough recognized","Good place to learn technical skills
Brand well know by anyone and everywhere
Young environment","Brand not enough recognized in the M&A / Corporate Finance
Often too political"
263705,0.0060715377,0.38946202,0.60446644,0.003246481,0.054110523,0.942643,EY,44258, Human Resources Associate,Current Employee,"Manila, Manila, Manila",4,5.0,5.0,5.0,4.0,3.0,5.0,v,v,v,EY is  a good company,EY provides continuous training development for its employees,"None, EY is a good company that can enhance your skills."
252359,0.00716062,0.11541897,0.8774204,0.23452908,0.7265534,0.038917497,EY,43607, Staff,Current Employee,,3,4.0,4.0,,3.0,4.0,3.0,o,o,o,Decent,Can be good experience if you play your cards right,Often don’t have much say on what project you’re on
247090,0.0022509405,0.06717984,0.93056923,0.449565,0.50843465,0.042000394,EY,43077, Anonymous Employee,Current Employee,,5,3.0,4.0,,5.0,4.0,4.0,v,o,v,EY in Romania,Continuous development on the job and annual salary increases. Good atmosphere and healthy competition.,"The company's decision process is too dependant on regional hq.
Still much work is paper-based."
256204,0.0017243121,0.026483588,0.97179216,0.3820787,0.5689113,0.04901,EY,43948, Senior Analyst,"Former Employee, more than 3 years","New York, NY",5,4.0,5.0,,5.0,4.0,5.0,v,o,v,Great Company,Great team; Great opportunities to learn; Great mentorships,Work a lot of hours
261269,0.0051785596,0.1664849,0.82833654,0.42128724,0.5349418,0.043770928,EY,44209, Associate Consultant,Current Employee,,4,,,,,,,o,o,o,Great place for learning,"1. Great exposure to top clients 
2. Credibility in the industry",1. Work could get monotonous in legacy projects and clients
255147,0.018337147,0.69202876,0.28963405,0.65243727,0.32498243,0.02258025,EY,43840, Project Manager,"Current Employee, more than 3 years",,5,1.0,3.0,,5.0,4.0,4.0,v,r,v,Extraordinary place to work,Experience working on large scale transformational programmes,Work life balance can be difficult
254032,0.0084456885,0.4001267,0.5914276,0.4208646,0.5044596,0.07467578,EY,43743, Senior Advisor,"Former Employee, more than 3 years",Athens,3,2.0,3.0,,5.0,1.0,3.0,v,o,v,Important experience with a cost,"A lot of different areas to work and be engaged with, continuous learning","Difficult to enter already existing teams, long hours, competitive environment that is not solely based on skills"
264305,0.0023020683,0.03044525,0.9672527,0.7428721,0.24506955,0.012058292,EY,44271, Tax Staff ,"Current Employee, more than 1 year","New York, NY",3,2.0,3.0,3.0,3.0,3.0,1.0,v,o,v,Good place to start a career,Good benefits and unlimited vacation,Outdated systems and management workstyle
266202,0.030801894,0.83512264,0.13407545,0.78387195,0.20442082,0.011707269,EY,44319, Anonymous Employee,"Former Employee, more than 1 year","Gurgaon, Haryana, Haryana",2,1.0,1.0,2.0,1.0,2.0,1.0,x,r,r,Unprofessional and toxic environment,"International business environment, big 4 tag","12-14 hours/ day workload, office politics, sycophantic environment, no growth"
257974,0.0035679946,0.25261998,0.743812,0.15711145,0.759742,0.0831465,EY,44088, Senior Associate Consultant,"Current Employee, more than 3 years",Bangalore,5,5.0,5.0,,5.0,5.0,5.0,v,o,r,Consultant,"Work life balance , guidance and growing opportunities","Stress, late night work , self learning"
241240,0.0040348074,0.115319096,0.8806461,0.32594037,0.6395635,0.034496125,EY,42452, Tax Staff Accountant,"Current Employee, more than 1 year","Chicago, IL",4,3.0,3.0,,3.0,3.0,2.0,o,o,o,EY,"Good corporate culture, diversified environment.",Not all department share the same core value.
251251,0.004460067,0.084951974,0.910588,0.444975,0.50561696,0.04940809,EY,43509, Anonymous Employee,Former Employee,,5,4.0,5.0,,5.0,4.0,4.0,v,o,v,Manager,Good clients and good people,Can be long hours at times
261437,0.0052535515,0.044692736,0.95005375,0.73567957,0.2540236,0.0102968635,EY,44211, Senior Human Resource Manager,Current Employee,,4,,,,,,,o,o,o,Overall Good,"Great benefits, work from home","low salary, lack of transparency regarding salary"
247866,0.004950633,0.059130523,0.93591887,0.82321495,0.16006646,0.016718606,EY,43163, Senior Consultant,"Former Employee, more than 3 years","London, England, England",4,4.0,5.0,,4.0,2.0,3.0,v,r,v,"Good culture, but weighed down by the organization","- Good supportive culture
- Big firm with benefits to match 
- Hours aren't too bad
- Lots of interesting / respectful / dynamic people","The company is too large in general, and that makes it difficult to feel like you get a chance to impress or stand out (particularly with regards to promotions / bonus / pay)"
262426,0.004799333,0.061990418,0.9332102,0.28705636,0.67967594,0.0332677,EY,44231, Associate Director,"Former Employee, more than 10 years","New York, NY",3,4.0,2.0,3.0,3.0,4.0,1.0,v,r,x,EY Experience,Great people who team and collaborate,No 360 assessment for executives
259205,0.0020325738,0.058192324,0.93977505,0.18864313,0.7150341,0.096322745,EY,44133, Manager,Current Employee,"Dublin, Dublin",4,,,,,,,o,o,o,Good place to work on diverse number of projects,Good place to work on diverse number of projects,None as of now .
234432,0.0078614205,0.11859277,0.8735458,0.76637685,0.21902019,0.01460294,EY,40672, Advisory Staff,Former Employee,"New York, NY",4,4.0,,,3.0,3.0,4.0,v,r,o,"Great place to start, leave and probably come back later","Great place to start right out of college if not getting into high profile IBs or Consulting places.
Decent work life balance depending on individual situation.","The fun dies out after 1-2 years when pay comes in question.
Political system of performance reviews which is more often skewed."
245810,0.008110657,0.12227997,0.8696094,0.6010414,0.34940544,0.04955318,EY,42959, Assistant Manager,"Current Employee, more than 3 years","Gurgaon, Haryana, Haryana",3,2.0,3.0,,2.0,3.0,2.0,v,o,r,AM,Cab. Work timings.  Great offices,Slow promotion.  Highly political.  Unstable organizations structure.  Pathetic tools required in daily work life.
265909,0.0027190442,0.040620793,0.9566602,0.8244009,0.16300201,0.012597104,EY,44311, Audit Assistant,"Current Employee, more than 1 year",Ho Chi Minh City,5,1.0,4.0,4.0,4.0,3.0,4.0,v,v,r,Audit assistant to the engagement,Environment is really good when starting your career,Benefit is not good and equal to your work
244823,0.005456598,0.27722034,0.71732306,0.250805,0.6641281,0.0850669,EY,42851, ,Former Employee,,3,1.0,3.0,,4.0,2.0,3.0,o,o,o,Graduate auditor,"Exposure, got to worked with some of the biggest clients in Malaysia.","Working hours, they work you like a dog."
243535,0.0076588145,0.097673714,0.89466745,0.5669278,0.40056634,0.0325059,EY,42709, Financial Analyst,Current Employee,Bangalore,5,,,,,,,o,o,o,Financial analyst,Its a good IB company.,I dont have any right now.
245495,0.0022745954,0.026315616,0.97140974,0.70093995,0.26731837,0.03174172,EY,42926, Audit Staff,Former Employee,"Atlanta, GA",5,1.0,5.0,,5.0,5.0,5.0,v,v,v,Staff Auditor,Amazing Company.  Great apprenticeship style learning/teaching,Work life balance is impossible.
263670,0.01734898,0.76392925,0.21872172,0.047220476,0.78837425,0.16440533,EY,44257, Senior Technology Consultant,"Current Employee, more than 3 years","Dublin, Dublin",4,3.0,4.0,4.0,3.0,2.0,3.0,v,o,o,Good progression,Clear progression pathways set out for employees,Expectation to work outside of work hours
242750,0.0044860854,0.17374583,0.8217681,0.8678538,0.12389908,0.008247071,EY,42631, ,Current Employee,,3,1.0,3.0,,4.0,4.0,3.0,v,r,v,Audit Associate,"Good increment, progression and training",Long working hours and simply no work-life balance
254906,0.003081057,0.11808581,0.8788331,0.69079053,0.27782992,0.031379487,EY,43812, Senior Staff Accountant,"Former Employee, more than 1 year",Hong Kong,3,1.0,4.0,,5.0,4.0,4.0,x,o,o,Senior Staff Account,Good reputation for a fresh graduate to start a career,Too long working load. Basically life equals to work.
240249,0.0070934016,0.35321087,0.63969576,0.7363813,0.25337517,0.010243574,EY,42333, ,Current Employee,,4,2.0,3.0,,5.0,3.0,4.0,v,r,v,It's what you make of it,High quality training when in high caliber teams.,Hierarchy can get in the way of teaming and training
244250,0.0019712488,0.031260516,0.9667682,0.29100245,0.6116057,0.097391866,EY,42788, Senior Consultant III,"Former Employee, more than 1 year","New York, NY",4,4.0,4.0,,5.0,4.0,4.0,v,v,v,"Excellent company, however pros/cons vary widely based on project and client.","Great brand recognition, many companies look to hire from the big 4. Travel can be exciting. Great pension for those looking to stay with the company for 10+ years. Excellent opportunity to gain basic managerial experience. Work and experience is available to gain in virtually any field if you are willing to do ""busy"" work for senior managers.","Hours can be long, work can be repetitive, must adjust to multiple management styles and change your work style to please them all on each individual project. Must answer to both the client and your manager as your boss. No singe direct manager so year end reviews can be very opinionated."
251831,0.0018601116,0.026992634,0.9711473,0.26504314,0.61164504,0.123311825,EY,43559, Anonymous Employee,Current Employee,,4,5.0,5.0,,4.0,3.0,4.0,v,r,r,EY review,Forensics - great work life balance. Very good flexible working (often people work from home once a week minimum). Good range of benefits. Wide range of work and experiences,"Forensics - Pay lower than other big 4 (reportedly). Bit of a lack of direction from senior leadership, but heading in the right direction."
